ID,City,Location,Area,Bedrooms,Bathrooms,Floor,YearBuilt,Seller,View,Payment,Finishing,Furnished,Parking,Security,SchoolDist,Color,Price
EG-10176,Cairo,Maadi,101.0,2.0,2.0,5.0,2026,Broker,Street,Installments,Unfinished,Unfurnished,No,No,11.95,Off-White,5240000.0
EG-10177,Cairo,Al-Haram,140.0,3.0,2.0,0.0,2025,Broker,Other,Cash,Unfinished,Unfurnished,Yes,No,9.36,Grey,3133000.0
EG-10178,Cairo,Shubra,123.0,3.0,3.0,2.0,2027,Broker,Street,Installments,Unfinished,Unfurnished,No,Yes,4.79,Grey,2771000.0
EG-10179,Cairo,Nasr City,175.0,3.0,,1.0,2025,Broker,Other,Cash,Unfinished,Unfurnished,Yes,Yes,2.54,Brown,5192000.0
EG-10180,Cairo,Nasr City,225.0,3.0,3.0,3.0,2025,Broker,Street,Cash,Unfinished,Unfurnished,Yes,Yes,0.7,Grey,5712000.0
EG-10181,Cairo,New Cairo,255.0,3.0,2.0,2.0,2012,Broker,Garden,Cash,Finished,Furnished,Yes,Yes,2.58,Grey,10211000.0
EG-10182,Cairo,New Cairo,118.0,2.0,2.0,6.0,2029,Broker,Garden,Installments,Finished,Unfurnished,Yes,No,6.85,Off-White,8039000.0
EG-10183,Cairo,Heliopolis,162.0,3.0,2.0,5.0,2025,Broker,Garden,Cash,Finished,Unfurnished,No,Yes,3.78,Grey,9180000.0
EG-10184,Cairo,Maadi,177.0,3.0,3.0,0.0,2028,Broker,Lake,Installments,Unfinished,Furnished,No,Yes,3.96,White,8718000.0
EG-10185,Cairo,Nasr City,158.0,3.0,2.0,2.0,2028,Broker,Street,Installments,Unfinished,Unfurnished,Yes,No,13.15,White,5238000.0
EG-10186,Cairo,Nasr City,165.0,3.0,2.0,5.0,2025,Broker,Other,Cash,Finished,Furnished,No,No,7.78,Brown,6108000.0
EG-10187,Cairo,6th of October,155.0,2.0,3.0,1.0,2025,Broker,Street,Cash,Unfinished,Furnished,No,No,10.97,Off-White,4378000.0
EG-10188,Cairo,6th of October,198.0,3.0,3.0,1.0,2028,Developer,Street,Installments,Unfinished,Unfurnished,No,Yes,0.63,Beige,5710000.0
EG-10189,Cairo,Sheikh Zayed,200.0,4.0,3.0,2.0,2028,Broker,Garden,Installments,Unfinished,Unfurnished,No,No,5.54,Off-White,8082000.0
EG-10190,Cairo,Heliopolis,83.0,2.0,1.0,1.0,2025,Developer,Street,Installments,Finished,Furnished,Yes,Yes,7.24,Beige,6168000.0
EG-10191,Cairo,6th of October,83.0,2.0,1.0,1.0,2025,Developer,Street,Installments,Finished,Unfurnished,Yes,Yes,2.88,Grey,5812000.0
EG-10192,Cairo,Nasr City,225.0,,3.0,3.0,2025,Broker,Street,Cash,Unfinished,Unfurnished,No,No,1.89,Beige,5381000.0
EG-10193,Cairo,New Cairo,255.0,3.0,2.0,2.0,2012,Broker,Pool,Cash,Finished,Unfurnished,No,Yes,13.07,Grey,9339000.0
EG-10194,Cairo,Sheikh Zayed,162.0,3.0,2.0,5.0,2025,Broker,Pool,Cash,Finished,Unfurnished,No,No,14.1,Off-White,8910000.0
EG-10195,Cairo,6th of October,140.0,3.0,1.0,9.0,2003,Broker,Other,Cash,Finished,Unfurnished,No,Yes,1.27,Off-White,1505000.0
EG-10196,Cairo,Madinaty,164.0,3.0,3.0,1.0,2025,Broker,Pool,Installments,Unfinished,Unfurnished,No,No,5.3,Brown,7325000.0
EG-10197,Cairo,Ain Shams,426.0,3.0,3.0,3.0,2027,Broker,Street,Installments,Unfinished,Unfurnished,No,Yes,14.38,Brown,2757000.0
EG-10198,Cairo,Nasr City,115.0,2.0,1.0,4.0,2025,Broker,Other,Installments,Finished,Furnished,No,No,1.34,Grey,3566000.0
EG-10199,Cairo,Nasr City,119.0,3.0,1.0,12.0,2026,Broker,Street,Installments,Unfinished,Furnished,Yes,No,9.69,Grey,3984000.0
EG-10200,Cairo,Nasr City,198.0,3.0,3.0,1.0,2028,Developer,Street,Installments,Unfinished,Furnished,Yes,No,14.59,White,6060000.0
EG-10201,Cairo,Maadi,220.0,3.0,3.0,0.0,2025,Broker,Street,Cash,Unfinished,Unfurnished,No,Yes,14.68,White,6099000.0
EG-10202,Cairo,Maadi,79.0,1.0,1.0,1.0,2025,Developer,Garden,Cash,Finished,Furnished,Yes,No,7.12,White,8231000.0
EG-10203,Cairo,Heliopolis,66.0,1.0,2.0,5.0,2025,Broker,Pool,Installments,Finished,Furnished,Yes,Yes,2.52,Off-White,10691000.0
EG-10204,Cairo,Heliopolis,181.0,3.0,3.0,3.0,2027,Broker,Garden,Installments,Unfinished,Unfurnished,No,Yes,3.11,Beige,4150000.0
EG-10205,Cairo,Nasr City,178.0,3.0,2.0,2.0,2025,Broker,Street,Installments,Unfinished,Unfurnished,Yes,No,13.36,Grey,5029000.0
EG-10206,Cairo,Maadi,178.0,2.0,2.0,3.0,2027,Broker,Pool,Installments,Unfinished,Unfurnished,No,Yes,13.68,Brown,13677000.0
EG-10207,Cairo,Sheikh Zayed,168.0,3.0,2.0,3.0,2022,Broker,Garden,Cash,Finished,Furnished,No,Yes,9.16,Grey,9742000.0
EG-10208,Cairo,Heliopolis,170.0,,3.0,2.0,2024,Broker,Garden,Cash,Unfinished,Unfurnished,Yes,No,11.52,Beige,4746000.0
EG-10209,Cairo,Heliopolis,160.0,3.0,,1.0,2030,Broker,Pool,Installments,Unfinished,Furnished,Yes,Yes,11.12,Grey,7416000.0
EG-10210,Cairo,Maadi,208.0,3.0,3.0,1.0,2015,Broker,Street,Cash,Finished,Furnished,No,No,9.96,Brown,20507000.0
EG-10211,Cairo,Shubra,140.0,3.0,3.0,5.0,2010,Broker,Street,Cash,Finished,Furnished,Yes,No,12.43,Brown,4067000.0
EG-10212,Cairo,Nasr City,181.0,3.0,3.0,,2027,Broker,Street,Installments,Unfinished,Unfurnished,Yes,Yes,10.31,Beige,4216000.0
EG-10213,Cairo,Maadi,158.0,3.0,3.0,,2028,Broker,Pool,Installments,Unfinished,Furnished,No,Yes,8.06,Brown,4645000.0
EG-10214,Cairo,Nasr City,101.0,2.0,1.0,3.0,2025,Broker,Street,Installments,Unfinished,Unfurnished,No,No,3.63,Off-White,5591000.0
EG-10215,Cairo,Sheikh Zayed,280.0,4.0,3.0,2.0,2025,Developer,Garden,Cash,Finished,Unfurnished,Yes,No,11.18,Brown,10024000.0
EG-10216,Cairo,Sheikh Zayed,110.0,2.0,2.0,0.0,2025,Broker,Garden,Installments,Finished,Furnished,No,Yes,7.15,Beige,9830000.0
EG-10217,Cairo,6th of October,186.0,3.0,,1.0,2025,Broker,Street,Cash,Finished,Unfurnished,No,Yes,4.49,Beige,6172000.0
EG-10218,Cairo,6th of October,162.0,3.0,3.0,1.0,2025,Broker,Street,Cash,Unfinished,Unfurnished,Yes,Yes,12.05,Grey,4189000.0
EG-10219,Cairo,Maadi,163.0,3.0,3.0,2.0,2017,Broker,Lake,Cash,Finished,Unfurnished,No,No,10.48,Brown,6203000.0
EG-10220,Cairo,Al-Haram,95.0,1.0,1.0,1.0,2029,Broker,Other,Installments,Unfinished,Unfurnished,Yes,No,14.07,Brown,3893000.0
EG-10221,Cairo,Sheikh Zayed,110.0,2.0,2.0,3.0,2025,Broker,Garden,Installments,Unfinished,Unfurnished,Yes,Yes,2.57,Beige,8959000.0
EG-10222,Cairo,Nasr City,140.0,3.0,2.0,0.0,2020,Broker,Street,Cash,Finished,Unfurnished,No,No,9.77,Grey,4638000.0
EG-10223,Cairo,Shubra,157.0,3.0,2.0,3.0,2026,Broker,Street,Installments,Unfinished,Unfurnished,No,No,3.74,Grey,3015000.0
EG-10224,Cairo,New Cairo,330.0,4.0,5.0,3.0,2025,Broker,Pool,Cash,Finished,Unfurnished,Yes,Yes,13.56,Off-White,11633000.0
EG-10225,Cairo,Heliopolis,95.0,1.0,1.0,3.0,2029,Broker,Pool,Installments,Unfinished,Furnished,No,No,1.58,Off-White,4750000.0
EG-10226,Cairo,Al-Haram,157.0,3.0,2.0,3.0,2026,Broker,Street,Installments,Unfinished,Unfurnished,Yes,No,9.88,Beige,3107000.0
EG-10227,Cairo,Maadi,155.0,3.0,3.0,1.0,2015,Broker,Garden,Cash,Finished,Unfurnished,Yes,No,11.89,Grey,7703000.0
EG-10228,Cairo,Maadi,128.0,2.0,2.0,2.0,2029,Broker,Lake,Installments,Unfinished,Unfurnished,Yes,Yes,5.39,Grey,6171000.0
EG-10229,Cairo,Maadi,190.0,,2.0,2.0,2010,Broker,Street,Cash,Finished,Unfurnished,Yes,Yes,14.32,Off-White,7179000.0
EG-10230,Cairo,Nasr City,185.0,3.0,3.0,1.0,2027,Broker,Other,Installments,Unfinished,Unfurnished,Yes,No,12.78,Off-White,4362000.0
EG-10231,Cairo,Ain Shams,161.0,3.0,2.0,1.0,2025,Broker,Street,Installments,Unfinished,Unfurnished,No,Yes,4.49,Beige,3037000.0
EG-10232,Cairo,Maadi,101.0,2.0,1.0,3.0,2025,Broker,Garden,Installments,Unfinished,Unfurnished,Yes,Yes,0.21,Grey,6291000.0
EG-10233,Cairo,New Cairo,168.0,3.0,4.0,5.0,2029,Broker,Garden,Installments,Unfinished,Furnished,Yes,Yes,4.52,Beige,9395000.0
EG-10234,Cairo,Al-Haram,128.0,2.0,2.0,5.0,2029,Broker,Street,Installments,Unfinished,Furnished,No,No,4.29,Off-White,5481000.0
EG-10235,Cairo,New Cairo,138.0,2.0,2.0,2.0,2029,Broker,Garden,Installments,Unfinished,Unfurnished,Yes,Yes,13.36,Brown,6968000.0
EG-10236,Cairo,Maadi,,1.0,1.0,2.0,2029,Broker,Lake,Installments,Unfinished,Unfurnished,No,No,14.51,Off-White,4625000.0
EG-10237,Cairo,Maadi,128.0,2.0,2.0,1.0,2029,Broker,Garden,Installments,Unfinished,Furnished,Yes,Yes,1.15,Grey,6328000.0
EG-10238,Cairo,Heliopolis,186.0,3.0,4.0,2.0,2029,Broker,Garden,Installments,Unfinished,Unfurnished,Yes,No,7.12,Beige,9019000.0
EG-10239,Cairo,Nasr City,128.0,2.0,2.0,4.0,2029,Broker,Street,Installments,Unfinished,Unfurnished,No,Yes,8.27,Grey,5321000.0
EG-10240,Cairo,New Cairo,168.0,3.0,4.0,4.0,2029,Broker,Garden,Installments,Unfinished,Furnished,Yes,Yes,1.48,Off-White,9395000.0
EG-10241,Cairo,Nasr City,95.0,1.0,1.0,1.0,2029,Broker,Street,Installments,Unfinished,Unfurnished,Yes,Yes,5.72,Off-White,4376000.0
EG-10242,Cairo,Al-Haram,128.0,2.0,2.0,4.0,2029,Broker,Street,Installments,Unfinished,Unfurnished,Yes,No,4.82,White,6165000.0
EG-10243,Cairo,Heliopolis,128.0,2.0,3.0,1.0,2029,Broker,Garden,Installments,Unfinished,Unfurnished,Yes,Yes,8.09,Off-White,5963000.0
EG-10244,Cairo,Maadi,145.0,2.0,2.0,1.0,2029,Broker,Garden,Installments,Unfinished,Unfurnished,No,No,9.95,Grey,6717000.0
EG-10245,Cairo,Sheikh Zayed,186.0,3.0,3.0,4.0,2029,Broker,Street,Installments,Unfinished,Furnished,Yes,No,10.58,Beige,8602000.0
EG-10246,Cairo,Maadi,128.0,2.0,3.0,22.0,2029,Broker,Street,Installments,Unfinished,Unfurnished,No,Yes,2.14,Beige,5598000.0
EG-10247,Cairo,Nasr City,95.0,1.0,1.0,3.0,2029,Broker,Street,Installments,Unfinished,Unfurnished,No,No,12.21,White,4222000.0
EG-10248,Cairo,Nasr City,95.0,1.0,1.0,1.0,2029,Broker,Street,Installments,Unfinished,Unfurnished,Yes,Yes,10.21,Grey,4482000.0
EG-10249,Cairo,Heliopolis,128.0,2.0,2.0,4.0,2029,Broker,Street,Installments,Unfinished,Furnished,No,No,13.35,Off-White,5481000.0
EG-10250,Cairo,Madinaty,140.0,2.0,2.0,3.0,2029,Broker,Garden,Installments,Unfinished,Unfurnished,No,Yes,6.8,Brown,6856000.0
EG-10251,Cairo,Al-Haram,128.0,2.0,2.0,2.0,2029,Broker,Street,Installments,Unfinished,Unfurnished,No,No,13.42,Beige,5433000.0
EG-10252,Cairo,Al-Haram,128.0,2.0,2.0,5.0,2029,Broker,Other,Installments,Unfinished,Furnished,Yes,No,13.0,Grey,5176000.0
EG-10253,Cairo,Nasr City,114.0,2.0,2.0,,2024,Broker,Other,Cash,Unfinished,Unfurnished,Yes,Yes,6.63,White,3228000.0
EG-10254,Cairo,Ain Shams,144.0,3.0,3.0,2.0,2028,Broker,Other,Installments,Unfinished,Furnished,Yes,Yes,5.78,Brown,2861000.0
EG-10255,Cairo,Madinaty,186.0,3.0,4.0,2.0,2029,Broker,Street,Installments,Unfinished,Unfurnished,Yes,Yes,14.0,Grey,8767000.0
EG-10256,Cairo,Al-Haram,155.0,3.0,3.0,1.0,2027,Broker,Other,Installments,Unfinished,Unfurnished,Yes,No,10.76,Off-White,4036000.0
EG-10257,Cairo,New Cairo,160.0,3.0,2.0,3.0,2028,Broker,Garden,Installments,Unfinished,Unfurnished,No,Yes,13.93,Beige,8077000.0
EG-10258,Cairo,Madinaty,166.0,3.0,3.0,4.0,2025,Broker,Garden,Installments,Finished,Unfurnished,Yes,Yes,11.97,Off-White,10074000.0
EG-10259,Cairo,Madinaty,186.0,3.0,3.0,1.0,2029,Broker,Pool,Installments,Unfinished,Unfurnished,No,Yes,9.18,White,8806000.0
EG-10260,Cairo,Nasr City,130.0,3.0,2.0,0.0,2027,Broker,Street,Installments,Unfinished,Unfurnished,Yes,No,1.83,Beige,3299000.0
EG-10261,Cairo,Sheikh Zayed,186.0,3.0,4.0,3.0,2029,Broker,Pool,Installments,Unfinished,Furnished,No,Yes,4.44,Brown,9572000.0
EG-10262,Cairo,New Cairo,186.0,3.0,4.0,2.0,2029,Broker,Garden,Installments,Unfinished,Unfurnished,No,Yes,14.54,Beige,9019000.0
EG-10263,Cairo,Heliopolis,186.0,3.0,4.0,0.0,2029,Broker,Garden,Installments,Unfinished,Unfurnished,Yes,No,4.86,Off-White,8854000.0
EG-10264,Cairo,Maadi,93.0,,1.0,,2026,Broker,Garden,Installments,Finished,Furnished,No,No,1.49,Grey,6552000.0
EG-10265,Cairo,Sheikh Zayed,186.0,3.0,4.0,3.0,2029,Broker,Garden,Installments,Unfinished,Furnished,Yes,No,10.64,Grey,9572000.0
EG-10266,Cairo,Nasr City,175.0,3.0,3.0,1.0,2025,Broker,Street,Cash,Finished,Unfurnished,No,Yes,11.04,Grey,5973000.0
EG-10267,Cairo,6th of October,167.0,3.0,3.0,1.0,2025,Broker,Street,Cash,Unfinished,Unfurnished,No,Yes,4.35,White,6006000.0
EG-10268,Cairo,6th of October,139.0,3.0,3.0,2.0,2025,Broker,Street,Cash,Unfinished,Furnished,Yes,Yes,4.54,White,4445000.0
EG-10269,Cairo,Maadi,200.0,5.0,2.0,2.0,1990,Broker,Lake,Cash,Finished,Unfurnished,No,Yes,7.09,Grey,5858000.0
EG-10270,Cairo,6th of October,,2.0,,2.0,2025,Broker,Street,Cash,Finished,Unfurnished,Yes,Yes,0.42,Brown,4359000.0
EG-10271,Cairo,6th of October,128.0,2.0,2.0,1.0,2025,Broker,Street,Cash,Unfinished,Unfurnished,Yes,No,11.86,Off-White,6376000.0
EG-10272,Cairo,Sheikh Zayed,,3.0,3.0,3.0,2024,Broker,Garden,Cash,Finished,Furnished,Yes,No,4.82,Brown,8399000.0
EG-10273,Cairo,6th of October,147.0,3.0,2.0,4.0,2028,Broker,Street,Installments,Unfinished,Unfurnished,Yes,No,12.82,Grey,5932000.0
EG-10274,Cairo,Nasr City,,3.0,2.0,1.0,2026,Broker,Street,Installments,Unfinished,Unfurnished,No,Yes,12.06,Off-White,3281000.0
EG-10275,Cairo,Ain Shams,64.0,1.0,,1.0,2026,Broker,Street,Installments,Finished,Unfurnished,Yes,No,9.95,White,3348000.0
EG-10276,Cairo,Ain Shams,125.0,3.0,2.0,4.0,2026,Broker,Other,Installments,Unfinished,Unfurnished,No,Yes,4.94,Beige,2840000.0
EG-10277,Cairo,Ain Shams,64.0,1.0,1.0,1.0,2026,Broker,Street,Installments,Finished,Unfurnished,Yes,Yes,7.79,Beige,3083000.0
EG-10278,Cairo,New Cairo,235.0,4.0,4.0,1.0,2025,Broker,Pool,Cash,Unfinished,Unfurnished,No,Yes,6.73,Off-White,8423000.0
EG-10279,Cairo,Al-Haram,110.0,2.0,1.0,1.0,2025,Broker,Street,Cash,Finished,Unfurnished,Yes,Yes,5.15,Brown,6769000.0
EG-10280,Cairo,6th of October,85.0,2.0,1.0,1.0,2013,Broker,Street,Cash,Finished,Unfurnished,Yes,Yes,12.74,Off-White,4103000.0
EG-10281,Cairo,6th of October,143.0,3.0,2.0,2.0,2029,Broker,Street,Installments,Unfinished,Furnished,No,Yes,7.3,Brown,4046000.0
EG-10282,Cairo,Heliopolis,180.0,3.0,2.0,0.0,2028,Broker,Garden,Installments,Unfinished,Unfurnished,No,Yes,12.51,Brown,8273000.0
EG-10283,Cairo,Heliopolis,172.0,3.0,3.0,3.0,2024,Broker,Pool,Installments,Finished,Unfurnished,No,Yes,1.67,Beige,15756000.0
EG-10284,Cairo,Al-Haram,139.0,3.0,3.0,,2025,Broker,Street,Cash,Unfinished,Unfurnished,Yes,Yes,2.2,White,4189000.0
EG-10285,Cairo,Sheikh Zayed,205.0,3.0,2.0,1.0,2025,Broker,Garden,Cash,Finished,Furnished,Yes,No,14.66,Grey,8399000.0
EG-10286,Cairo,Sheikh Zayed,105.0,,1.0,1.0,2026,Broker,Pool,Installments,Finished,Unfurnished,Yes,No,8.86,White,7284000.0
EG-10287,Cairo,Ain Shams,64.0,1.0,1.0,4.0,2026,Broker,Street,Installments,Finished,Unfurnished,Yes,No,7.7,Grey,2992000.0
EG-10288,Cairo,Heliopolis,119.0,3.0,1.0,12.0,2026,Broker,Street,Installments,Unfinished,Unfurnished,Yes,No,7.9,Beige,3754000.0
EG-10289,Cairo,Ain Shams,64.0,1.0,1.0,1.0,2026,Broker,Street,Installments,Finished,Unfurnished,Yes,No,3.31,Grey,2992000.0
EG-10290,Cairo,Ain Shams,76.0,,1.0,1.0,2026,Broker,Street,Installments,Finished,Furnished,No,No,10.81,Brown,3496000.0
EG-10291,Cairo,Heliopolis,216.0,3.0,3.0,2.0,2020,Broker,Garden,Cash,Unfinished,Unfurnished,No,No,1.36,Off-White,11408000.0
EG-10292,Cairo,Heliopolis,81.0,2.0,1.0,1.0,2026,Broker,Pool,Installments,Finished,Unfurnished,No,No,8.64,Grey,4127000.0
EG-10293,Cairo,Maadi,,3.0,1.0,0.0,2025,Broker,Street,Installments,Unfinished,Unfurnished,Yes,No,8.6,White,4538000.0
EG-10294,Cairo,Al-Haram,64.0,1.0,1.0,1.0,2026,Broker,Street,Installments,Finished,Furnished,No,Yes,13.72,Beige,3176000.0
EG-10295,Cairo,Heliopolis,130.0,3.0,3.0,0.0,2028,Broker,Street,Installments,Unfinished,Furnished,Yes,No,7.94,Beige,6222000.0
EG-10296,Cairo,Ain Shams,64.0,1.0,1.0,1.0,2026,Broker,Street,Installments,Finished,Unfurnished,Yes,No,2.14,Off-White,2992000.0
EG-10297,Cairo,Al-Haram,125.0,3.0,2.0,2.0,2027,Broker,Other,Installments,Unfinished,Furnished,No,Yes,8.63,Brown,2302000.0
EG-10298,Cairo,Maadi,173.0,,2.0,4.0,2028,Broker,Lake,Installments,Unfinished,Unfurnished,No,Yes,1.46,Brown,8969000.0
EG-10299,Cairo,Maadi,176.0,3.0,2.0,2.0,2026,Broker,Street,Installments,Unfinished,Furnished,No,Yes,3.14,Beige,5819000.0
EG-10300,Cairo,New Cairo,205.0,3.0,2.0,1.0,2025,Broker,Pool,Cash,Finished,Unfurnished,Yes,No,0.56,Brown,7914000.0
EG-10301,Cairo,Ain Shams,100.0,2.0,,3.0,2029,Broker,Street,Installments,Unfinished,Unfurnished,No,No,7.75,Off-White,3412000.0
EG-10302,Cairo,Al-Haram,60.0,1.0,1.0,2.0,2028,Broker,Street,Installments,Unfinished,Unfurnished,Yes,Yes,1.36,Beige,2321000.0
EG-10303,Cairo,New Cairo,185.0,5.0,4.0,,2025,Broker,Garden,Installments,Unfinished,Unfurnished,No,Yes,7.09,Brown,20928000.0
EG-10304,Cairo,Sheikh Zayed,252.0,4.0,4.0,2.0,2025,Broker,Street,Installments,Unfinished,Furnished,Yes,No,14.0,Grey,9118000.0
EG-10305,Cairo,Sheikh Zayed,275.0,3.0,4.0,2.0,2022,Broker,Garden,Cash,Unfinished,Unfurnished,Yes,No,10.82,Grey,15672000.0
EG-10306,Cairo,Maadi,163.0,3.0,2.0,3.0,2026,Broker,Lake,Installments,Unfinished,Unfurnished,Yes,Yes,1.25,Brown,5465000.0
EG-10307,Cairo,Heliopolis,211.0,3.0,3.0,,2027,Broker,Pool,Installments,Unfinished,Unfurnished,Yes,No,3.44,Grey,5183000.0
EG-10308,Cairo,Al-Haram,176.0,3.0,2.0,2.0,2026,Broker,Street,Installments,Unfinished,Unfurnished,Yes,Yes,10.14,Off-White,5649000.0
EG-10309,Cairo,New Cairo,191.0,3.0,3.0,3.0,2025,Broker,Pool,Cash,Unfinished,Furnished,No,Yes,13.43,White,14552000.0
EG-10310,Cairo,Nasr City,76.0,2.0,1.0,1.0,2026,Broker,Street,Installments,Finished,Unfurnished,Yes,No,0.59,Off-White,3394000.0
EG-10311,Cairo,Shubra,64.0,,1.0,1.0,2026,Broker,Street,Installments,Finished,Unfurnished,No,No,12.21,Off-White,2774000.0
EG-10312,Cairo,Maadi,230.0,4.0,,3.0,2025,Broker,Pool,Cash,Finished,Furnished,No,Yes,8.47,Brown,8623000.0
EG-10313,Cairo,Sheikh Zayed,176.0,2.0,2.0,4.0,2019,Broker,Garden,Cash,Finished,Unfurnished,No,Yes,8.24,Off-White,8705000.0
EG-10314,Cairo,Al-Haram,205.0,4.0,3.0,2.0,2027,Broker,Street,Installments,Unfinished,Furnished,Yes,Yes,14.37,Brown,4390000.0
EG-10315,Cairo,Shubra,,1.0,1.0,1.0,2026,Broker,Street,Installments,Finished,Furnished,No,No,11.24,Beige,2944000.0
EG-10316,Cairo,New Cairo,163.0,3.0,3.0,10.0,2028,Broker,Pool,Installments,Finished,Furnished,Yes,No,12.77,Brown,18284000.0
EG-10317,Cairo,Maadi,155.0,3.0,3.0,1.0,2025,Broker,Lake,Cash,Unfinished,Furnished,Yes,Yes,5.37,Brown,5675000.0
EG-10318,Cairo,Maadi,140.0,3.0,3.0,1.0,2029,Broker,Garden,Installments,Unfinished,Furnished,No,Yes,8.36,Beige,8288000.0
EG-10319,Cairo,Ain Shams,63.0,1.0,1.0,1.0,2026,Broker,Street,Installments,Finished,Unfurnished,Yes,Yes,9.27,White,3037000.0
EG-10320,Cairo,6th of October,,2.0,1.0,1.0,2026,Broker,Street,Installments,Finished,Unfurnished,No,No,4.89,Beige,3295000.0
EG-10321,Cairo,Ain Shams,170.0,3.0,3.0,1.0,2028,Broker,Other,Installments,Unfinished,Unfurnished,Yes,Yes,8.6,Brown,2979000.0
EG-10322,Cairo,Al-Haram,187.0,3.0,3.0,6.0,2025,Broker,Street,Cash,Unfinished,Furnished,Yes,Yes,3.63,Grey,3536000.0
EG-10323,Cairo,Nasr City,76.0,2.0,1.0,1.0,2026,Broker,Street,Installments,Finished,Unfurnished,Yes,No,2.24,Brown,3394000.0
EG-10324,Cairo,Maadi,75.0,1.0,,2.0,2013,Private Owner,Street,Cash,Finished,Unfurnished,No,Yes,5.67,Beige,4480000.0
EG-10325,Cairo,Al-Haram,59.0,1.0,2.0,2.0,2028,Compound Developer,Other,Installments,Unfinished,Unfurnished,No,Yes,11.12,Brown,2103000.0
EG-10326,Cairo,Shubra,86.0,2.0,1.0,1.0,2008,Broker,Street,Cash,Finished,Unfurnished,Yes,Yes,13.75,Beige,2000000.0
EG-10327,Cairo,Shubra,150.0,3.0,2.0,11.0,2013,Broker,Street,Cash,Finished,Unfurnished,Yes,No,6.92,Off-White,3484000.0
EG-10328,Cairo,Al-Haram,155.0,3.0,2.0,6.0,2015,Broker,Street,Cash,Finished,Furnished,Yes,No,9.68,White,5599000.0
EG-10329,Cairo,Shubra,58.0,1.0,1.0,,2028,Broker,Other,Installments,Finished,Unfurnished,No,Yes,1.64,White,2436000.0
EG-10330,Cairo,Nasr City,205.0,4.0,3.0,2.0,2027,Broker,Other,Installments,Unfinished,Furnished,No,Yes,13.58,Beige,3905000.0
EG-10331,Cairo,Ain Shams,57.0,1.0,1.0,1.0,2028,Broker,Street,Installments,Finished,Furnished,No,Yes,8.57,White,2995000.0
EG-10332,Cairo,Sheikh Zayed,170.0,3.0,3.0,18.0,1990,Broker,Garden,Cash,Finished,Unfurnished,No,Yes,11.73,Grey,7914000.0
EG-10333,Cairo,6th of October,63.0,1.0,1.0,1.0,2026,Broker,Street,Installments,Finished,Unfurnished,No,Yes,11.94,Grey,2948000.0
EG-10334,Cairo,New Cairo,250.0,3.0,2.0,1.0,2025,Broker,Pool,Cash,Finished,Unfurnished,Yes,Yes,3.92,White,30952000.0
EG-10335,Cairo,Shubra,61.0,1.0,1.0,2.0,2027,Broker,Street,Installments,Finished,Furnished,Yes,No,7.98,Beige,3520000.0
EG-10336,Cairo,Shubra,59.0,1.0,1.0,1.0,2027,Broker,Street,Installments,Finished,Unfurnished,No,No,14.41,Grey,3058000.0
EG-10337,Cairo,Shubra,64.0,1.0,1.0,1.0,2026,Broker,Other,Installments,Finished,Unfurnished,Yes,No,1.44,White,2743000.0
EG-10338,Cairo,6th of October,170.0,3.0,3.0,1.0,2028,Broker,Street,Installments,Unfinished,Unfurnished,No,No,10.28,Brown,3062000.0
EG-10339,Cairo,Nasr City,73.0,1.0,1.0,1.0,2028,Broker,Street,Installments,Finished,Unfurnished,Yes,No,14.44,Grey,4108000.0
EG-10340,Cairo,6th of October,59.0,,1.0,4.0,2028,Compound Developer,Street,Installments,Unfinished,Unfurnished,Yes,No,4.58,Off-White,2273000.0
EG-10341,Cairo,Ain Shams,64.0,1.0,1.0,1.0,2026,Broker,Street,Installments,Finished,Furnished,Yes,No,12.94,Grey,3553000.0
EG-10342,Cairo,Ain Shams,58.0,1.0,1.0,3.0,2027,Broker,Street,Installments,Finished,Furnished,No,Yes,14.01,White,3347000.0
EG-10343,Cairo,Ain Shams,85.0,2.0,1.0,1.0,1997,Broker,Street,Cash,Finished,Furnished,No,Yes,11.23,White,2208000.0
EG-10344,Cairo,New Cairo,350.0,5.0,5.0,1.0,2019,Broker,Pool,Cash,Finished,Unfurnished,Yes,Yes,3.55,White,13807000.0
EG-10345,Cairo,Heliopolis,180.0,3.0,3.0,3.0,2021,Broker,Street,Cash,Finished,Unfurnished,No,No,5.08,Beige,6522000.0
EG-10346,Cairo,New Cairo,250.0,3.0,2.0,1.0,2019,Broker,Pool,Cash,Finished,Unfurnished,Yes,Yes,0.63,Beige,30676000.0
EG-10347,Cairo,Maadi,100.0,2.0,1.0,2.0,2014,Broker,Garden,Cash,Finished,Furnished,Yes,Yes,12.49,Brown,5192000.0
EG-10348,Cairo,Heliopolis,230.0,3.0,3.0,8.0,2020,Broker,Garden,Cash,Finished,Unfurnished,Yes,No,12.76,Brown,8969000.0
EG-10349,Cairo,Shubra,64.0,1.0,1.0,1.0,2026,Broker,Other,Installments,Finished,Furnished,No,Yes,9.53,Grey,2659000.0
EG-10350,Cairo,Shubra,130.0,2.0,3.0,1.0,2025,Broker,Other,Cash,Unfinished,Unfurnished,Yes,No,5.35,White,2795000.0
EG-10351,Cairo,Shubra,130.0,3.0,2.0,1.0,2020,Broker,Street,Cash,Finished,Furnished,No,Yes,1.24,Brown,3962000.0
